date,open,high,low,close,volume,dividends,stock_splits,macro_usdtry_close,macro_usdtry_return,macro_eurtry_close,macro_eurtry_return,macro_bist100_close,macro_bist100_return,macro_gold_close,macro_gold_return,macro_brent_close,macro_brent_return,macro_sp500_close,macro_sp500_return,sma_20,sma_50,sma_200,rsi_14,rsi_7,macd_12_26_9,macdh_12_26_9,macds_12_26_9,bbb_20_2.0_2.0,bbl_20_2.0_2.0,bbm_20_2.0_2.0,bbp_20_2.0_2.0,bbu_20_2.0_2.0,atrr_14,adxr_14_2,adx_14,dmn_14,dmp_14,rsi_14_slope_3,rsi_14_slope_5,rsi_14_accel_5,macd_12_26_9_slope_3,macd_12_26_9_slope_5,macd_12_26_9_accel_5,macdh_12_26_9_slope_3,macdh_12_26_9_slope_5,macdh_12_26_9_accel_5,dist_sma_20,ma_slope_20,dist_sma_50,ma_slope_50,dist_sma_200,ma_slope_200,bb_width,bb_pct,bb_width_trend,rolling_std_20,volatility_regime,return_1d,return_3d,return_5d,return_10d,return_20d,dist_20d_high,dist_20d_low,high_low_range_pct,volume_sma_5,volume_sma_20,volume_sma_50,relative_volume,volume_change_1d,volume_zscore_20,obv,obv_change_5,pv_corr_20,volume_spike,event_count_1d,event_count_5d,event_count_20d,max_event_importance_5d,days_since_last_event,positive_event_count_5d,negative_event_count_5d,contract_event_count_20d,financial_event_count_20d,target_return_1d,target_up_1d,target_gt_2pct_1d,target_gt_5pct_1d,target_return_3d,target_up_3d,target_gt_2pct_3d,target_gt_5pct_3d,target_return_5d,target_up_5d,target_gt_2pct_5d,target_gt_5pct_5d,target_return_10d,target_up_10d,target_gt_2pct_10d,target_gt_5pct_10d,target_return_20d,target_up_20d,target_gt_2pct_20d,target_gt_5pct_20d,target_max_loss_5d,target_max_gain_5d,target_max_loss_20d,target_max_gain_20d,symbol,sector,sector_mean_return_1d,rel_sector_return_1d,sector_mean_rsi,rel_sector_rsi,market_z_rsi_14,market_z_relative_volume,market_z_rolling_std_20,target_excess_mkt_1d,target_excess_sec_1d,target_rank_1d,target_outperform_1d,target_label_1d,target_excess_mkt_3d,target_excess_sec_3d,target_rank_3d,target_outperform_3d,target_label_3d,target_excess_mkt_5d,target_excess_sec_5d,target_rank_5d,target_outperform_5d,target_label_5d,target_excess_mkt_10d,target_excess_sec_10d,target_rank_10d,target_outperform_10d,target_label_10d,target_excess_mkt_20d,target_excess_sec_20d,target_rank_20d,target_outperform_20d,target_label_20d
2020-08-14,1.7641680240631104,1.8001710176467896,1.7371649742126465,1.7731690406799316,16699090,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035533015741117974,,,,,,,0.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.005076231543818199,1,0,0,0.020304321109663404,1,1,0,0.010152395858124441,1,0,0,0.030456716967787845,1,1,0,0.0761421957965418,1,1,1,,,,,METRO.IS,Other,,,,,,,,-4.1475209917323994e-05,-4.1475209917323994e-05,0.6187845303867403,1,3,-0.0030771624109048046,-0.0030771624109048046,0.5276243093922652,1,2,-0.009108582036476041,-0.009108582036476041,0.4613259668508287,0,2,-0.02091631703100562,-0.02091631703100562,0.494475138121547,0,2,-0.07194505979524851,-0.07194505979524851,0.4861878453038674,0,2
2020-08-17,1.782170057296753,1.827173948287964,1.7371649742126465,1.782170057296753,15203497,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005076231543818199,,,,,,,0.05050526671503269,,,,,-0.08956134735485588,,15203497.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.005050526671503297,1,0,0,0.030302892469166398,1,1,0,0.015151178674730481,1,0,0,0.0,0,0,0,0.08080762406449349,1,1,1,,,,,METRO.IS,Other,0.005117706753735523,-4.1475209917323994e-05,47.21407624633431,52.78592375366569,1.055809544167731,,,-0.0018162158444922473,-0.0018162158444922473,0.5248618784530387,1,2,0.006618122277281931,0.006618122277281931,0.6077348066298343,1,3,-0.00932656316566317,-0.00932656316566317,0.48066298342541436,0,2,-0.047359696153999174,-0.047359696153999174,0.3784530386740331,0,1,-0.0877260121312079,-0.0877260121312079,0.4613259668508287,0,2
2020-08-18,1.791170954704285,1.818173050880432,1.7731690406799316,1.791170954704285,11465378,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005050526671503297,,,,,,,0.025125468946614448,,,,,-0.2458723147707399,,26668875.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.010049894741787968,1,0,0,0.0,0,0,0,-0.0050251470323881,0,0,0,0.02512546894661427,1,1,0,0.15075341266416897,1,1,1,,,,,METRO.IS,Other,0.006866742515995544,-0.0018162158444922473,50.362451924052976,49.637548075947024,1.0764536022220104,,,-0.0006880302843357902,-0.0006880302843357902,0.5441988950276243,1,2,-0.006712727043121531,-0.006712727043121531,0.42679558011049723,0,2,-0.013834439928034998,-0.013834439928034998,0.44751381215469616,0,2,-0.02349061885195962,-0.02349061885195962,0.5220994475138122,1,2,-0.03213873561869082,-0.03213873561869082,0.6464088397790055,1,3
2020-08-19,1.8001710176467896,1.8361749649047847,1.791170954704285,1.8091720342636108,20172525,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010049894741787968,0.020304321109663404,,,,,,0.024875473060701963,,,,,0.7594295626363126,,46841400.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0149255737595817,1,0,0,0.0,0,0,0,-0.004975213217069729,0,0,0,0.009950360542512193,1,0,0,0.19900543177630303,1,1,1,,,,,METRO.IS,Other,0.010737925026123758,-0.0006880302843357902,53.51430610136865,46.48569389863135,1.1019528854384002,,,0.009230835738086834,0.009230835738086834,0.7154696132596685,1,3,-0.006902290405928732,-0.006902290405928732,0.5469613259668509,1,2,-0.011749056613126335,-0.011749056613126335,0.5082872928176796,1,2,-0.03439937988170952,-0.03439937988170952,0.4889502762430939,0,2,0.001966491143213206,0.001966491143213206,0.6961325966850829,1,3
2020-08-20,1.818173050880432,1.8811789751052856,1.791170954704285,1.8361749649047847,32907105,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0149255737595817,0.030302892469166398,,,,,,0.04901930487091035,19289519.0,,,,0.6312833916428409,,79748505.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.024509652435454887,0,0,0,-0.029411634860642022,0,0,0,0.01470555773984139,1,0,0,0.0,0,0,0,0.1715686707327273,1,1,1,-0.04411777690406338,0.01960760508764836,,,METRO.IS,Other,0.005694738021494867,0.009230835738086834,54.36039656035875,45.63960343964125,1.156944237743834,,,-0.015116039944005979,-0.015116039944005979,0.26519337016574585,0,1,-0.022476375093450053,-0.022476375093450053,0.39502762430939226,0,1,-0.004077451404820777,-0.004077451404820777,0.5883977900552486,1,2,-0.03908006877598531,-0.03908006877598531,0.494475138121547,0,2,-0.03538479783784593,-0.03538479783784593,0.6574585635359116,1,3
2020-08-21,1.854176998138428,1.8721779584884644,1.7731690406799316,1.791170954704285,27743309,0.0,0.0,,,,,,,,,,,,,,,,75.86831618925272,62.822745440461055,,,,,,,,,,,,,,-24.131683810747276,,,,,,,,,,,,,,,,,,,,-0.024509652435454887,0.0,0.010152395858124441,,,,,0.0552760849256171,21498362.8,,,,-0.15692039758587084,,52005196.0,inf,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.010049894741787968,1,0,0,0.005024681155568755,1,0,0,0.02010025536039528,1,1,0,0.01507510832800718,1,0,0,0.19597966940182943,1,1,1,-0.02010078779104585,0.06030136506566741,,,METRO.IS,Other,-0.009393612491448908,-0.015116039944005979,51.67864628028344,24.189669908969286,0.6604416231256675,,,-0.00076932200651488,-0.00076932200651488,0.6104972375690608,1,3,-0.005626507019724282,-0.005626507019724282,0.5939226519337016,1,2,-0.012236444872991456,-0.012236444872991456,0.5828729281767956,1,2,-0.04250138985926719,-0.04250138985926719,0.5027624309392266,1,2,-0.0318310085240926,-0.0318310085240926,0.6712707182320442,1,3
2020-08-24,1.791170954704285,1.827173948287964,1.7731690406799316,1.8091720342636108,15500382,0.0,0.0,,,,,,,,,,,,,,,,78.14057776948303,68.31903757649283,,,,,,,,,,,,,,-21.85942223051697,-21.85942223051697,-21.85942223051697,,,,,,,,,,,,,,,,,,0.010049894741787968,0.0,0.015151178674730481,,,,,0.029850620386144826,21557739.8,,,,-0.44129296184532274,,67505578.0,3.4401349242217103,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.014925046626562799,0,0,0,0.02985062038614461,1,1,0,-0.014925046626562799,0,0,0,0.024876000193721604,1,1,0,0.13930353208774005,1,1,1,-0.029850686277772098,0.04975147325442353,,,METRO.IS,Other,0.010819216748302848,-0.00076932200651488,53.184969143933834,24.955608625549196,0.7213496638548361,,,-0.0063205867835090055,-0.0063205867835090055,0.47790055248618785,0,2,0.012957300799446427,0.012957300799446427,0.7486187845303868,1,3,-0.037120049744682165,-0.037120049744682165,0.4088397790055249,0,2,-0.04650667035067357,-0.04650667035067357,0.46685082872928174,0,2,-0.07426465645614883,-0.07426465645614883,0.6243093922651933,1,3
2020-08-25,1.8091720342636108,1.8451759815216064,1.7641680240631104,1.782170057296753,21272647,0.0,0.0,,,,,,,,,,,,,,,,67.82399718591624,54.276434917870056,,,,,,,,,,,,,,-32.17600281408376,-32.17600281408376,-8.044319003336483,,,,,,,,,,,,,,,,,,-0.014925046626562799,-0.029411634860642022,-0.0050251470323881,,,,,0.04545467315356611,23519193.6,,,,0.3723950158131586,,46232931.0,0.7335913494663724,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.01010058511326406,1,0,0,0.02525229890770042,1,1,0,0.030302892469166398,1,1,0,0.08585821762596035,1,1,1,0.202019996620719,1,1,1,-0.015151780684399374,0.06565644538976301,,,METRO.IS,Other,-0.008604459843053794,-0.0063205867835090055,50.57883358640882,17.24516359950742,0.5279685641266678,,,0.0018574207803993565,0.0018574207803993565,0.643646408839779,1,3,-0.004518025808508172,-0.004518025808508172,0.6077348066298343,1,3,-0.008352458411834587,-0.008352458411834587,0.6022099447513812,1,3,-0.005247240667075881,-0.005247240667075881,0.6629834254143646,1,3,-0.045632062405887686,-0.045632062405887686,0.6850828729281768,1,3
2020-08-26,1.7731690406799316,1.854176998138428,1.755167007446289,1.8001710176467896,27434488,0.0,0.0,,,,,,,,,,,,,,,,70.60977727629215,60.57853792880692,,,,,,,,,,,,,,-5.258538912960574,-29.39022272370785,16.600883317556395,,,,,,,,,,,,,,,,,,0.01010058511326406,0.005024681155568755,-0.004975213217069729,,,,,0.05500032481445359,24971586.2,,,,0.28966028534201693,,73667419.0,0.5726989159162621,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.03499996589613796,1,1,0,-0.009999583469334938,0,0,0,0.01500020296764526,1,0,0,0.08000017747252497,1,1,1,0.19000029733270063,1,1,1,-0.019999762928492704,0.05500032481445327,,,METRO.IS,Other,0.008243164332864704,0.0018574207803993565,52.141693165183554,18.468084111108595,0.5941274299608904,,,0.017771102679474567,0.017771102679474567,0.8259668508287292,1,4,-0.03205318343132037,-0.03205318343132037,0.3812154696132597,0,1,-0.021376410287864966,-0.021376410287864966,0.5165745856353591,1,2,-0.01386718314511634,-0.01386718314511634,0.6187845303867403,1,3,-0.0680114617577155,-0.0680114617577155,0.6602209944751382,1,3
2020-08-27,1.818173050880432,1.8721779584884644,1.8091720342636108,1.863176941871643,33225664,0.0,0.0,,,,,,,,,,,,,,,,77.84129568277821,74.77560579324317,,,,,,,,,,,,,,-0.2992820867048209,-22.15870431722179,31.876720727378938,,,,,,,,,,,,,,,,,,0.03499996589613796,0.02985062038614461,0.01470555773984139,,,,,0.03381639328445172,25035298.0,,,,0.21109109089260203,,106893083.0,0.34037726475248653,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.019323443079706903,0,0,0,-0.01449243835088132,0,0,0,-0.01449243835088132,0,0,0,0.019324018915303443,1,0,0,0.17874416782510916,1,1,1,-0.053139836364158644,0.019324018915303443,,,METRO.IS,Other,0.017228863216663396,0.017771102679474567,54.642624761136744,23.198670921641465,0.7909564340178458,,,-0.02299965852172258,-0.02299965852172258,0.13259668508287292,0,0,-0.026607437702303963,-0.026607437702303963,0.39502762430939226,0,1,-0.0334031843329712,-0.0334031843329712,0.39779005524861877,0,1,-0.06388447261367308,-0.06388447261367308,0.40607734806629836,0,2,-0.0722076531117426,-0.0722076531117426,0.643646408839779,1,3
