date,open,high,low,close,volume,dividends,stock_splits,macro_usdtry_close,macro_usdtry_return,macro_eurtry_close,macro_eurtry_return,macro_bist100_close,macro_bist100_return,macro_gold_close,macro_gold_return,macro_brent_close,macro_brent_return,macro_sp500_close,macro_sp500_return,sma_20,sma_50,sma_200,rsi_14,rsi_7,macd_12_26_9,macdh_12_26_9,macds_12_26_9,bbb_20_2.0_2.0,bbl_20_2.0_2.0,bbm_20_2.0_2.0,bbp_20_2.0_2.0,bbu_20_2.0_2.0,atrr_14,adxr_14_2,adx_14,dmn_14,dmp_14,rsi_14_slope_3,rsi_14_slope_5,rsi_14_accel_5,macd_12_26_9_slope_3,macd_12_26_9_slope_5,macd_12_26_9_accel_5,macdh_12_26_9_slope_3,macdh_12_26_9_slope_5,macdh_12_26_9_accel_5,dist_sma_20,ma_slope_20,dist_sma_50,ma_slope_50,dist_sma_200,ma_slope_200,bb_width,bb_pct,bb_width_trend,rolling_std_20,volatility_regime,return_1d,return_3d,return_5d,return_10d,return_20d,dist_20d_high,dist_20d_low,high_low_range_pct,volume_sma_5,volume_sma_20,volume_sma_50,relative_volume,volume_change_1d,volume_zscore_20,obv,obv_change_5,pv_corr_20,volume_spike,event_count_1d,event_count_5d,event_count_20d,max_event_importance_5d,days_since_last_event,positive_event_count_5d,negative_event_count_5d,contract_event_count_20d,financial_event_count_20d,target_return_1d,target_up_1d,target_gt_2pct_1d,target_gt_5pct_1d,target_return_3d,target_up_3d,target_gt_2pct_3d,target_gt_5pct_3d,target_return_5d,target_up_5d,target_gt_2pct_5d,target_gt_5pct_5d,target_return_10d,target_up_10d,target_gt_2pct_10d,target_gt_5pct_10d,target_return_20d,target_up_20d,target_gt_2pct_20d,target_gt_5pct_20d,target_max_loss_5d,target_max_gain_5d,target_max_loss_20d,target_max_gain_20d,symbol,sector,sector_mean_return_1d,rel_sector_return_1d,sector_mean_rsi,rel_sector_rsi,market_z_rsi_14,market_z_relative_volume,market_z_rolling_std_20,target_excess_mkt_1d,target_excess_sec_1d,target_rank_1d,target_outperform_1d,target_label_1d,target_excess_mkt_3d,target_excess_sec_3d,target_rank_3d,target_outperform_3d,target_label_3d,target_excess_mkt_5d,target_excess_sec_5d,target_rank_5d,target_outperform_5d,target_label_5d,target_excess_mkt_10d,target_excess_sec_10d,target_rank_10d,target_outperform_10d,target_label_10d,target_excess_mkt_20d,target_excess_sec_20d,target_rank_20d,target_outperform_20d,target_label_20d
2020-08-14,3.216107156747301,3.2235602908585674,3.1751140306304824,3.193747043609619,36757746,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015169097479094777,,,,,,,0.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.0035006411832708695,0,0,0,0.026837801161669894,1,1,0,0.04084014193971619,1,1,0,0.0350058146192771,1,1,0,0.06651113735864134,1,1,1,,,,,EREGL.IS,Other,,,,,,,,-0.008618347937006393,-0.008618347937006393,0.4696132596685083,0,2,0.003456317641101686,0.003456317641101686,0.5883977900552486,1,2,0.021579164045115708,0.021579164045115708,0.6795580110497238,1,3,-0.016367219379516365,-0.016367219379516365,0.5082872928176796,1,2,-0.08157611823314898,-0.08157611823314898,0.44751381215469616,0,2
2020-08-17,3.1937467590515696,3.2049269923252397,3.1639335144589364,3.1825668811798096,45053114,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0035006411832708695,,,,,,,0.012880633588164079,,,,,0.2256767321913591,,-45053114.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.0011709046598185058,0,0,0,0.052693256765308005,1,1,1,0.048009413384256794,1,1,0,0.032786978581284654,1,1,0,0.07494156901074578,1,1,1,,,,,EREGL.IS,Other,0.005117706753735523,-0.008618347937006393,47.21407624633431,-47.21407624633431,-0.9443629811722483,,,-0.00803764717581405,-0.00803764717581405,0.36464088397790057,0,1,0.029008486573423538,0.029008486573423538,0.7458563535911602,1,3,0.023531671543863143,0.023531671543863143,0.7071823204419889,1,3,-0.01457271757271452,-0.01457271757271452,0.5718232044198895,1,2,-0.09359206718495561,-0.09359206718495561,0.4419889502762431,0,2
2020-08-18,3.171387264726884,3.2049272565087894,3.1602070305316223,3.178840398788452,41200546,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011709046598185058,,,,,,,0.014068094137161225,,,,,-0.0855116918222345,,-86253660.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.03165298672326622,1,1,0,0.04572098915602241,1,1,0,0.03165298672326622,1,1,0,0.005861761432497392,1,0,0,0.0738569940215359,1,1,1,,,,,EREGL.IS,Other,0.006866742515995544,-0.00803764717581405,50.362451924052976,-50.362451924052976,-1.0921740676520175,,,0.02091506169714246,0.02091506169714246,0.8066298342541437,1,4,0.03900826211290088,0.03900826211290088,0.8149171270718232,1,4,0.02284369382761932,0.02284369382761932,0.712707182320442,1,3,-0.0427543263660765,-0.0427543263660765,0.425414364640884,0,2,-0.1090351542613239,-0.1090351542613239,0.43922651933701656,0,2
2020-08-19,3.2012003337224573,3.2906400698981684,3.190020455550973,3.279460191726685,70863766,0.0,0.0,,,,,,,,,,,,,,,,42.09317589742829,62.37592739062934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03165298672326622,0.026837801161669894,,,,,,0.030681761163326583,,,,,0.7199715265909341,,-15389894.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.021590901903467685,1,1,0,0.017045445044813645,1,0,0,-0.002272764779605141,0,0,0,-0.01590913535556726,0,0,0,0.03636365486923232,1,1,0,,,,,EREGL.IS,Other,0.010737925026123758,0.02091506169714246,53.51430610136865,-11.421130203940365,-0.270740228394661,,,0.01589616388197282,0.01589616388197282,0.7928176795580111,1,3,0.010143154638884913,0.010143154638884913,0.6988950276243094,1,3,-0.009046608175661747,-0.009046608175661747,0.5469613259668509,1,2,-0.06025887577978897,-0.06025887577978897,0.3259668508287293,0,1,-0.1606752857638575,-0.1606752857638575,0.3397790055248619,0,1
2020-08-20,3.2794603232280632,3.3651733183162675,3.2235602193252952,3.350266695022583,74075182,0.0,0.0,,,,,,,,,,,,,,,,56.09782282112439,75.11797562915292,,,,,,,,,,,,,,56.09782282112439,,,,,,,,,,,,,,,,,,,,0.021590901903467685,0.052693256765308005,,,,,,0.04226920179261064,53590070.8,,,,0.04531816725630988,,58685288.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.0077864155922733325,0,0,0,-0.021134587106481306,0,0,0,-0.015572831184546443,0,0,0,-0.030033368115953585,0,0,0,0.03448282978474926,1,1,0,-0.033370458383034984,0.01001112036597962,,,EREGL.IS,Other,0.005694738021494867,0.01589616388197282,54.36039656035875,1.7374262607656377,0.0440430054033226,,,0.001607196899175576,0.001607196899175576,0.5441988950276243,1,2,-0.014199327339289337,-0.014199327339289337,0.46685082872928174,0,2,-0.03435584032920861,-0.03435584032920861,0.3287292817679558,0,1,-0.0691134368919389,-0.0691134368919389,0.3259668508287293,0,1,-0.17247063878582397,-0.17247063878582397,0.32044198895027626,0,1
2020-08-21,3.3688999951709864,3.3838066181645865,3.25337340041914,3.324180126190185,79527900,0.0,0.0,,,,,,,,,,,,,,,,51.186212446960354,65.57272617332971,,,,,,,,,,,,,,51.186212446960354,,,,,,,,,,,,,,,,,,,,-0.0077864155922733325,0.04572098915602241,0.04084014193971619,,,,,0.03923771059149403,62144101.6,,,,0.07361059200637543,,-20842612.0,-inf,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0033632124574560773,1,0,0,-0.0156951110056629,0,0,0,-0.005605401910773855,0,0,0,-0.0156951110056629,0,0,0,0.03251117329294306,1,1,0,-0.02578481406907296,0.01793718214557183,,,EREGL.IS,Other,-0.009393612491448908,0.001607196899175576,51.67864628028344,-0.49243383332308355,-0.013444739071916893,,,-0.007456004290846771,-0.007456004290846771,0.5193370165745856,1,2,-0.026346299180955934,-0.026346299180955934,0.3425414364640884,0,1,-0.03794210214416059,-0.03794210214416059,0.35359116022099446,0,1,-0.07327160919293726,-0.07327160919293726,0.31215469613259667,0,1,-0.19529950463297896,-0.19529950463297896,0.2541436464088398,0,1
2020-08-24,3.339086794851267,3.3763535305459142,3.3241801716537944,3.335360050201416,51537736,0.0,0.0,,,,,,,,,,,,,,,,53.08214391677586,67.62938849633616,,,,,,,,,,,,,,10.988968019347574,53.08214391677586,-45.108854801776815,,,,,,,,,,,,,,,,,,0.0033632124574560773,0.017045445044813645,0.048009413384256794,,,,,0.015642496794002547,63441026.0,,,,-0.3519540186525735,,30695124.0,-1.6813097092467348,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.016759767351460342,0,0,0,-0.011173154406936558,0,0,0,-0.014525093580806336,0,0,0,-0.002234602288542664,0,0,0,0.014525165062917678,1,0,0,-0.029050324114573756,0.014525118628199163,,,EREGL.IS,Other,0.010819216748302848,-0.007456004290846771,53.184969143933834,-0.10282522715797171,-0.002972195315255219,,,-0.008155307508406548,-0.008155307508406548,0.430939226519337,0,2,-0.028066473993634742,-0.028066473993634742,0.30662983425414364,0,1,-0.0367200966989257,-0.0367200966989257,0.4143646408839779,0,2,-0.07361727283293784,-0.07361727283293784,0.2983425414364641,0,1,-0.1990430234809712,-0.1990430234809712,0.26243093922651933,0,1
2020-08-25,3.346539816157508,3.383806550598348,3.249646946334781,3.279460191726685,50843294,0.0,0.0,,,,,,,,,,,,,,,,43.90075021403214,50.15227690430543,,,,,,,,,,,,,,-12.197072607092245,43.90075021403214,-63.3832850540526,,,,,,,,,,,,,,,,,,-0.016759767351460342,-0.021134587106481306,0.03165298672326622,,,,,0.04090905100846187,65369575.6,,,,-0.0134744374490956,,-20148170.0,-0.7664079414137325,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.002272764779605141,0,0,0,0.007954531327505565,1,0,0,-0.024999903671763524,0,0,0,0.013636370575961898,1,0,0,0.05227264482368765,1,1,1,-0.045454486008134065,0.019318211027320675,,,EREGL.IS,Other,-0.008604459843053794,-0.008155307508406548,50.57883358640882,-6.678083372376676,-0.20445257413113777,,,-0.010515929112469844,-0.010515929112469844,0.3701657458563536,0,1,-0.021815793388703028,-0.021815793388703028,0.42265193370165743,0,2,-0.06365525455276451,-0.06365525455276451,0.17955801104972377,0,0,-0.07746908771707434,-0.07746908771707434,0.3370165745856354,0,1,-0.19537941420291904,-0.19537941420291904,0.3453038674033149,0,1
2020-08-26,3.257100127194782,3.3018199959308703,3.238466759704264,3.2720067501068115,43379482,0.0,0.0,,,,,,,,,,,,,,,,42.83683179515297,48.214066602492004,,,,,,,,,,,,,,-8.349380651807387,0.743655897724679,-19.33834867115496,,,,,,,,,,,,,,,,,,-0.002272764779605141,-0.0156951110056629,-0.002272764779605141,,,,,0.019362196066538793,59872718.8,,,,-0.14680032336221172,,-63527652.0,3.1278810627285676,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.007972724154717836,1,0,0,0.0045558840119321875,1,0,0,-0.013667433437306031,0,0,0,0.02961273601441472,1,1,0,0.03872443117211555,1,1,0,-0.04328008668520533,0.02164015879766623,,,EREGL.IS,Other,0.008243164332864704,-0.010515929112469844,52.141693165183554,-9.304861370030586,-0.29934200746862377,,,-0.00925613906194556,-0.00925613906194556,0.43922651933701656,0,2,-0.01749771595005324,-0.01749771595005324,0.5220994475138122,1,2,-0.05004404669281626,-0.05004404669281626,0.2541436464088398,0,1,-0.06425462460322659,-0.06425462460322659,0.3839779005524862,0,1,-0.21928732791830058,-0.21928732791830058,0.26795580110497236,0,1
2020-08-27,3.286913323789772,3.3092734355238846,3.268280311980251,3.298093557357788,40266734,0.0,0.0,,,,,,,,,,,,,,,,47.621362453012836,55.27232328398417,,,,,,,,,,,,,,-5.460781463763027,-8.476460368111553,6.736291143329218,,,,,,,,,,,,,,,,,,0.007972724154717836,-0.011173154406936558,-0.015572831184546443,,,,,0.012429339201788675,53111029.2,,,,-0.07175622797893255,,-23260918.0,-1.3963671099305162,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.002259851963467341,1,0,0,-0.030508399100801387,0,0,0,-0.014689290776896513,0,0,0,0.020338956830473265,1,1,0,0.04858750396780742,1,1,0,-0.05084741839904805,0.013559329846360324,,,EREGL.IS,Other,0.017228863216663396,-0.00925613906194556,54.642624761136744,-7.021262308123909,-0.2393892570956236,,,-0.001416363478548338,-0.001416363478548338,0.643646408839779,1,3,-0.04262339845222403,-0.04262339845222403,0.23756906077348067,0,1,-0.033600036758986394,-0.033600036758986394,0.39226519337016574,0,1,-0.06286953469850326,-0.06286953469850326,0.4116022099447514,0,2,-0.20236431696904433,-0.20236431696904433,0.3370165745856354,0,1
