date,open,high,low,close,volume,dividends,stock_splits,macro_usdtry_close,macro_usdtry_return,macro_eurtry_close,macro_eurtry_return,macro_bist100_close,macro_bist100_return,macro_gold_close,macro_gold_return,macro_brent_close,macro_brent_return,macro_sp500_close,macro_sp500_return,sma_20,sma_50,sma_200,rsi_14,rsi_7,macd_12_26_9,macdh_12_26_9,macds_12_26_9,bbb_20_2.0_2.0,bbl_20_2.0_2.0,bbm_20_2.0_2.0,bbp_20_2.0_2.0,bbu_20_2.0_2.0,atrr_14,adxr_14_2,adx_14,dmn_14,dmp_14,rsi_14_slope_3,rsi_14_slope_5,rsi_14_accel_5,macd_12_26_9_slope_3,macd_12_26_9_slope_5,macd_12_26_9_accel_5,macdh_12_26_9_slope_3,macdh_12_26_9_slope_5,macdh_12_26_9_accel_5,dist_sma_20,ma_slope_20,dist_sma_50,ma_slope_50,dist_sma_200,ma_slope_200,bb_width,bb_pct,bb_width_trend,rolling_std_20,volatility_regime,return_1d,return_3d,return_5d,return_10d,return_20d,dist_20d_high,dist_20d_low,high_low_range_pct,volume_sma_5,volume_sma_20,volume_sma_50,relative_volume,volume_change_1d,volume_zscore_20,obv,obv_change_5,pv_corr_20,volume_spike,event_count_1d,event_count_5d,event_count_20d,max_event_importance_5d,days_since_last_event,positive_event_count_5d,negative_event_count_5d,contract_event_count_20d,financial_event_count_20d,target_return_1d,target_up_1d,target_gt_2pct_1d,target_gt_5pct_1d,target_return_3d,target_up_3d,target_gt_2pct_3d,target_gt_5pct_3d,target_return_5d,target_up_5d,target_gt_2pct_5d,target_gt_5pct_5d,target_return_10d,target_up_10d,target_gt_2pct_10d,target_gt_5pct_10d,target_return_20d,target_up_20d,target_gt_2pct_20d,target_gt_5pct_20d,target_max_loss_5d,target_max_gain_5d,target_max_loss_20d,target_max_gain_20d,symbol,sector,sector_mean_return_1d,rel_sector_return_1d,sector_mean_rsi,rel_sector_rsi,market_z_rsi_14,market_z_relative_volume,market_z_rolling_std_20,target_excess_mkt_1d,target_excess_sec_1d,target_rank_1d,target_outperform_1d,target_label_1d,target_excess_mkt_3d,target_excess_sec_3d,target_rank_3d,target_outperform_3d,target_label_3d,target_excess_mkt_5d,target_excess_sec_5d,target_rank_5d,target_outperform_5d,target_label_5d,target_excess_mkt_10d,target_excess_sec_10d,target_rank_10d,target_outperform_10d,target_label_10d,target_excess_mkt_20d,target_excess_sec_20d,target_rank_20d,target_outperform_20d,target_label_20d
2020-08-14,0.229460561245369,0.2302458197003117,0.2200308158580846,0.2247452139854431,11058320,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045451485533697406,,,,,,,0.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.024474891124725895,1,1,0,0.048949715946988714,1,1,0,0.05244796649020467,1,1,1,0.08391498273881681,1,1,1,0.07692272501000508,1,1,1,,,,,LIDFA.IS,Other,,,,,,,,0.01935718437099037,0.01935718437099037,0.7679558011049724,1,3,0.025568232426420506,0.025568232426420506,0.7403314917127072,1,3,0.033186988595604185,0.033186988595604185,0.7348066298342542,1,3,0.03254194874002335,0.03254194874002335,0.7541436464088398,1,3,-0.07116453058178523,-0.07116453058178523,0.49171270718232046,0,2
2020-08-17,0.2200308243902064,0.2396755602153228,0.2200308243902064,0.23024582862854,30296786,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024474891124725895,,,,,,,0.08532070240807539,,,,,1.739727734411737,,30296786.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.01706497011041508,1,0,0,0.034129940220829935,1,1,0,0.07508502714552123,1,1,1,0.054609587033936036,1,1,1,0.054609587033936036,1,1,1,,,,,LIDFA.IS,Other,0.005117706753735523,0.01935718437099037,47.21407624633431,52.78592375366569,1.055809544167731,,,0.010198227594419535,0.010198227594419535,0.7430939226519337,1,3,0.010445170028945468,0.010445170028945468,0.6464088397790055,1,3,0.05060728530512758,0.05060728530512758,0.8204419889502762,1,4,0.007249890879936861,0.007249890879936861,0.6574585635359116,1,3,-0.11392404916176535,-0.11392404916176535,0.3729281767955801,0,1
2020-08-18,0.2318172931072709,0.2396755585355906,0.2278891024426295,0.2341749668121338,17595766,0.0,0.0,,,,,,,,,,,,,,,,99.99999999999999,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01706497011041508,,,,,,,0.05033183629066878,,,,,-0.4192200453209789,,47892552.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.006710630003430751,1,0,0,0.01006801306453542,1,0,0,0.016778643067966614,1,0,0,0.04698261862897701,1,1,0,0.026846656132502478,1,1,0,,,,,LIDFA.IS,Other,0.006866742515995544,0.010198227594419535,50.362451924052976,49.63754807594701,1.0764536022220101,,,-0.004027295022693007,-0.004027295022693007,0.4613259668508287,0,2,0.0033552860214138888,0.0033552860214138888,0.5414364640883977,1,2,0.007969350172319716,0.007969350172319716,0.6187845303867403,1,3,-0.0016334691695968767,-0.0016334691695968767,0.6215469613259669,1,3,-0.15604549215035732,-0.15604549215035732,0.281767955801105,0,1
2020-08-19,0.2357464283704757,0.2428194493490314,0.2349611699056892,0.2357464283704757,21111653,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006710630003430751,0.048949715946988714,,,,,,0.03333360975035824,,,,,0.19981437579926897,,69004205.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.010000900720102068,1,0,0,0.050000395052676394,1,1,1,0.03333359670178426,1,1,0,0.036668536582668,1,1,0,0.030002702160305983,1,1,0,,,,,LIDFA.IS,Other,0.010737925026123758,-0.004027295022693007,53.51430610136865,46.48569389863135,1.1019528854384002,,,0.004306162698607201,0.004306162698607201,0.649171270718232,1,3,0.04309810464674766,0.04309810464674766,0.8342541436464088,1,4,0.026559753305727657,0.026559753305727657,0.7403314917127072,1,3,-0.007681203841553713,-0.007681203841553713,0.6160220994475138,1,3,-0.16703623847278384,-0.16703623847278384,0.3149171270718232,0,1
2020-08-20,0.2357464313068427,0.2412479721256129,0.2333897067505491,0.2381041049957275,12022152,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.010000900720102068,0.034129940220829935,,,,,,0.03300348549305689,18416935.4,,,,-0.4305442591349905,,81026357.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.006599892758548664,0,0,0,0.0,0,0,0,0.03630544938774238,1,1,0,0.009901873070580214,1,0,0,0.0231016585876771,1,1,0,-0.013199804640818047,0.10561048722652266,,,LIDFA.IS,Other,0.005694738021494867,0.004306162698607201,54.36039656035875,45.63960343964125,1.156944237743834,,,0.002793719732900244,0.002793719732900244,0.56353591160221,1,2,0.00693525976719197,0.00693525976719197,0.6505524861878453,1,3,0.017522440243080216,0.017522440243080216,0.7099447513812155,1,3,-0.0291781957054051,-0.0291781957054051,0.5414364640883977,1,2,-0.18385180998289613,-0.18385180998289613,0.2900552486187845,0,1
2020-08-21,0.2388903030051995,0.2420332352287563,0.2349611773256071,0.2365326434373855,17960176,0.0,0.0,,,,,,,,,,,,,,,,97.60136788374227,94.3886112684802,,,,,,,,,,,,,,-2.3986321162577156,,,,,,,,,,,,,,,,,,,,-0.006599892758548664,0.01006801306453542,0.05244796649020467,,,,,0.029898866390597446,19797306.6,,,,0.4939235504591857,,63066181.0,inf,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.04651028003576041,1,1,0,0.029898880752794676,1,1,0,0.029898880752794676,1,1,0,0.009967532551393932,1,0,0,0.023255077019551873,1,1,0,-0.003323879353036241,0.11295587665745832,,,LIDFA.IS,Other,-0.009393612491448908,0.002793719732900244,51.67864628028344,45.92272160345883,1.2538111064876796,,,0.03569106328745756,0.03569106328745756,0.8784530386740331,1,4,0.01924769257750164,0.01924769257750164,0.7541436464088398,1,3,-0.00243781948059206,-0.00243781948059206,0.6519337016574586,1,3,-0.04760896563588044,-0.04760896563588044,0.46685082872928174,0,2,-0.20455560090637015,-0.20455560090637015,0.22099447513812154,0,1
2020-08-24,0.2357464374675449,0.2506777384656172,0.2357464374675449,0.247533842921257,33218913,0.0,0.0,,,,,,,,,,,,,,,,97.96869983777795,96.15211256226468,,,,,,,,,,,,,,-2.0313001622220526,-2.0313001622220526,-2.0313001622220526,,,,,,,,,,,,,,,,,,0.04651028003576041,0.050000395052676394,0.07508502714552123,,,,,0.06032024074712926,20381732.0,,,,0.8495872757594358,,96285094.0,2.1780629800137876,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.038094742174423324,0,0,0,-0.0031723395206334493,0,0,0,-0.01904541463659859,0,0,0,0.050795537968234994,1,1,1,-0.06666488077841448,0,0,0,-0.0444432559622403,0.06349254077028976,,,LIDFA.IS,Other,0.010819216748302848,0.03569106328745756,53.184969143933834,44.78373069384411,1.294487726863004,,,-0.02949028233136953,-0.02949028233136953,0.1408839779005525,0,0,-0.020065659107331633,-0.020065659107331633,0.39226519337016574,0,1,-0.041240417754717956,-0.041240417754717956,0.36187845303867405,0,1,-0.020587132576160183,-0.020587132576160183,0.5939226519337016,1,2,-0.28023306932230335,-0.28023306932230335,0.08287292817679558,0,0
2020-08-25,0.2498915101414023,0.2632503955349614,0.2381041049957275,0.2381041049957275,62089357,0.0,0.0,,,,,,,,,,,,,,,,85.83474308425579,73.15973335472769,,,,,,,,,,,,,,-14.165256915744209,-14.165256915744195,-11.766624799486493,,,,,,,,,,,,,,,,,,-0.038094742174423324,0.0,0.016778643067966614,,,,,0.10561048722652257,29280450.2,,,,0.8690965896445799,,34195737.0,-0.2859905022392626,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0231016585876771,1,1,0,0.0231016585876771,1,1,0,0.02970555662919372,1,1,0,0.02970555662919372,1,1,0,-0.009901873070580214,0,0,0,-0.0065999366737719,0.06930899485136899,,,LIDFA.IS,Other,-0.008604459843053794,-0.02949028233136953,50.57883358640882,35.25590949784697,1.0793757801804613,,,0.014858494254812395,0.014858494254812395,0.7983425414364641,1,3,-0.006668666128531495,-0.006668666128531495,0.5883977900552486,1,2,-0.008949794251807267,-0.008949794251807267,0.5966850828729282,1,2,-0.061399901663842515,-0.061399901663842515,0.43370165745856354,0,2,-0.2575539320971869,-0.2575539320971869,0.15193370165745856,0,0
2020-08-26,0.2420332245291969,0.2483200519971566,0.2365326329809906,0.2436047047376632,31979518,0.0,0.0,,,,,,,,,,,,,,,,86.85731596328134,76.9162748356404,,,,,,,,,,,,,,-10.744051920460933,-13.142684036718663,-8.71275175823888,,,,,,,,,,,,,,,,,,0.0231016585876771,0.029898880752794676,0.03333359670178426,,,,,0.04838748508104482,31454023.2,,,,-0.48494364340091334,,66175255.0,-0.04099677693555048,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.012905648905204847,1,0,0,-0.00322344550889464,0,0,0,0.003227360352482833,1,0,0,0.016129155583530563,1,0,0,-0.032258311167060794,0,0,0,-0.022579998974850968,0.04516397356590951,,,LIDFA.IS,Other,0.008243164332864704,0.014858494254812395,52.141693165183554,34.71562279809778,1.1168188117639795,,,-0.004323214311458549,-0.004323214311458549,0.505524861878453,1,2,-0.02527704547088007,-0.02527704547088007,0.46685082872928174,0,2,-0.03314925290302739,-0.03314925290302739,0.39502762430939226,0,1,-0.07773820503411075,-0.07773820503411075,0.32044198895027626,0,1,-0.2902700702574769,-0.2902700702574769,0.12154696132596685,0,0
2020-08-27,0.2443909078058518,0.2546068611829662,0.2404617821448588,0.2467485815286636,29885558,0.0,0.0,,,,,,,,,,,,,,,,87.416446573167,78.88669916733575,,,,,,,,,,,,,,-10.552253264610954,-12.583553426833006,3.613003651133255,,,,,,,,,,,,,,,,,,0.012905648905204847,-0.0031723395206334493,0.03630544938774238,,,,,0.05732587782460766,35026704.4,,,,-0.06547816011485852,,96060813.0,0.1855501907854502,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.012741215254504668,0,0,0,-0.006368675145390634,0,0,0,-0.025478565545285603,0,0,0,-0.009554975394976739,0,0,0,-0.03821597622612516,0,0,0,-0.0350335176019706,0.022292310416996308,,,LIDFA.IS,Other,0.017228863216663396,-0.004323214311458549,54.642624761136744,32.77382181203025,1.1174202745122404,,,-0.016417430696520345,-0.016417430696520345,0.26519337016574585,0,1,-0.018483674496813277,-0.018483674496813277,0.47513812154696133,0,2,-0.044389311527375484,-0.044389311527375484,0.27071823204419887,0,1,-0.09276346692395326,-0.09276346692395326,0.21823204419889503,0,1,-0.2891677971629769,-0.2891677971629769,0.11049723756906077,0,0
