date,open,high,low,close,volume,dividends,stock_splits,macro_usdtry_close,macro_usdtry_return,macro_eurtry_close,macro_eurtry_return,macro_bist100_close,macro_bist100_return,macro_gold_close,macro_gold_return,macro_brent_close,macro_brent_return,macro_sp500_close,macro_sp500_return,sma_20,sma_50,sma_200,rsi_14,rsi_7,macd_12_26_9,macdh_12_26_9,macds_12_26_9,bbb_20_2.0_2.0,bbl_20_2.0_2.0,bbm_20_2.0_2.0,bbp_20_2.0_2.0,bbu_20_2.0_2.0,atrr_14,adxr_14_2,adx_14,dmn_14,dmp_14,rsi_14_slope_3,rsi_14_slope_5,rsi_14_accel_5,macd_12_26_9_slope_3,macd_12_26_9_slope_5,macd_12_26_9_accel_5,macdh_12_26_9_slope_3,macdh_12_26_9_slope_5,macdh_12_26_9_accel_5,dist_sma_20,ma_slope_20,dist_sma_50,ma_slope_50,dist_sma_200,ma_slope_200,bb_width,bb_pct,bb_width_trend,rolling_std_20,volatility_regime,return_1d,return_3d,return_5d,return_10d,return_20d,dist_20d_high,dist_20d_low,high_low_range_pct,volume_sma_5,volume_sma_20,volume_sma_50,relative_volume,volume_change_1d,volume_zscore_20,obv,obv_change_5,pv_corr_20,volume_spike,event_count_1d,event_count_5d,event_count_20d,max_event_importance_5d,days_since_last_event,positive_event_count_5d,negative_event_count_5d,contract_event_count_20d,financial_event_count_20d,target_return_1d,target_up_1d,target_gt_2pct_1d,target_gt_5pct_1d,target_return_3d,target_up_3d,target_gt_2pct_3d,target_gt_5pct_3d,target_return_5d,target_up_5d,target_gt_2pct_5d,target_gt_5pct_5d,target_return_10d,target_up_10d,target_gt_2pct_10d,target_gt_5pct_10d,target_return_20d,target_up_20d,target_gt_2pct_20d,target_gt_5pct_20d,target_max_loss_5d,target_max_gain_5d,target_max_loss_20d,target_max_gain_20d,symbol,sector,sector_mean_return_1d,rel_sector_return_1d,sector_mean_rsi,rel_sector_rsi,market_z_rsi_14,market_z_relative_volume,market_z_rolling_std_20,target_excess_mkt_1d,target_excess_sec_1d,target_rank_1d,target_outperform_1d,target_label_1d,target_excess_mkt_3d,target_excess_sec_3d,target_rank_3d,target_outperform_3d,target_label_3d,target_excess_mkt_5d,target_excess_sec_5d,target_rank_5d,target_outperform_5d,target_label_5d,target_excess_mkt_10d,target_excess_sec_10d,target_rank_10d,target_outperform_10d,target_label_10d,target_excess_mkt_20d,target_excess_sec_20d,target_rank_20d,target_outperform_20d,target_label_20d
2020-08-14,1.7969013189640433,1.8858567458092068,1.7969013189640433,1.80579686164856,153086671,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04926103745908262,,,,,,,0.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.009852310405210396,1,0,0,0.01970448878085329,1,0,0,0.039408779517355,1,1,0,0.0492611559373497,1,1,0,0.06896564471820299,1,1,1,,,,,DOHOL.IS,Other,,,,,,,,0.004734603651474873,0.004734603651474873,0.6657458563535912,1,3,-0.003676994739714917,-0.003676994739714917,0.5248618784530387,1,2,0.020147801622754515,0.020147801622754515,0.6740331491712708,1,3,-0.0021118780614437643,-0.0021118780614437643,0.5939226519337016,1,2,-0.07912161087358732,-0.07912161087358732,0.4585635359116022,0,2
2020-08-17,1.8235881328582764,1.8413792200403871,1.79690150208511,1.8235881328582764,40934077,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009852310405210396,,,,,,,0.024390221209414822,,,,,-0.7326084842487691,,40934077.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.004877963957978126,0,0,0,0.04390259081203918,1,1,0,0.029268110601524455,1,1,0,0.0195120519441061,1,0,0,0.04878042402855498,1,1,0,,,,,DOHOL.IS,Other,0.005117706753735523,0.004734603651474873,47.21407624633431,52.78592375366569,1.055809544167731,,,-0.01174470647397367,-0.01174470647397367,0.2983425414364641,0,1,0.02021782062015471,0.02021782062015471,0.7016574585635359,1,3,0.004790368761130804,0.004790368761130804,0.5966850828729282,1,2,-0.027847644209893073,-0.027847644209893073,0.49171270718232046,0,2,-0.1197532121671464,-0.1197532121671464,0.35082872928176795,0,1
2020-08-18,1.814692735671997,1.850274912906898,1.7969016470545467,1.814692735671997,49280108,0.0,0.0,,,,,,,,,,,,,,,,96.29639188561391,92.30788261635058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004877963957978126,,,,,,,0.02941173720662234,,,,,0.203889561257238,,-8346031.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.01470575676688024,1,0,0,0.03431345435311073,1,1,0,0.004901875128179967,1,0,0,0.039215723628312604,1,1,0,0.0882351975129847,1,1,1,,,,,DOHOL.IS,Other,0.006866742515995544,-0.01174470647397367,50.362451924052976,45.93393996156094,0.9961361318697339,,,0.003967831740756482,0.003967831740756482,0.6298342541436464,1,3,0.0276007273099892,0.0276007273099892,0.7458563535911602,1,3,-0.003907417767466932,-0.003907417767466932,0.5138121546961326,1,2,-0.009400364170261286,-0.009400364170261286,0.580110497237569,1,2,-0.0946569507698751,-0.0946569507698751,0.505524861878453,1,2
2020-08-19,1.8235880789928196,1.8591702523060087,1.8235880789928196,1.841379165649414,54310324,0.0,0.0,,,,,,,,,,,,,,,,96.6921913674671,93.93952355981102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01470575676688024,0.01970448878085329,,,,,,0.0193236536922802,,,,,0.10207396461062945,,45964293.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.03381661527242752,1,1,0,0.01932353044759072,1,0,0,0.02415475293993352,1,1,0,0.02415475293993352,1,1,0,0.06763290684919299,1,1,1,,,,,DOHOL.IS,Other,0.010737925026123758,0.003967831740756482,53.51430610136865,43.17788526609845,1.023540604983983,,,0.028121877250932653,0.028121877250932653,0.850828729281768,1,4,0.012421240041661988,0.012421240041661988,0.712707182320442,1,3,0.017380909543876916,0.017380909543876916,0.6988950276243094,1,3,-0.02019498748428819,-0.02019498748428819,0.569060773480663,1,2,-0.12940603378389684,-0.12940603378389684,0.4530386740331492,0,2
2020-08-20,1.8502748989291908,1.9214394649478928,1.841379354687666,1.903648376464844,113912293,0.0,0.0,,,,,,,,,,,,,,,,97.39243974722791,96.15803530856965,,,,,,,,,,,,,,-2.607560252772089,,,,,,,,,,,,,,,,,,,,0.03381661527242752,0.04390259081203918,,,,,,0.042056144007488284,82304694.6,,,,1.0974335008570377,,159876586.0,,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.01401900937819378,0,0,0,-0.04205621405526738,0,0,0,0.009345693144700684,1,0,0,0.009345693144700684,1,0,0,0.05607453459711831,1,1,1,-0.05140199839341808,0.02336436940094888,,,DOHOL.IS,Other,0.005694738021494867,0.028121877250932653,54.36039656035875,43.03204318686916,1.0908437114102898,,,-0.004625396886744872,-0.004625396886744872,0.42265193370165743,0,2,-0.035120954288075414,-0.035120954288075414,0.24033149171270718,0,1,-0.009437315999961483,-0.009437315999961483,0.5607734806629834,1,2,-0.02973437563128463,-0.02973437563128463,0.5386740331491713,1,2,-0.15087893397345492,-0.15087893397345492,0.39226519337016574,0,1
2020-08-21,1.9214390353726185,1.939230119878123,1.8502744852641428,1.8769611120224,75227670,0.0,0.0,,,,,,,,,,,,,,,,88.72350366535808,81.28085240802221,,,,,,,,,,,,,,-7.572888220255834,,,,,,,,,,,,,,,,,,,,-0.01401900937819378,0.03431345435311073,0.039408779517355,,,,,0.04739343508195099,66732894.4,,,,-0.33960007283849514,,84648916.0,inf,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.004739635991941826,1,0,0,0.009478827400870582,1,0,0,0.01895746426616407,1,0,0,0.10426570414867742,1,1,1,-0.0379145129275249,0.03791490823323773,,,DOHOL.IS,Other,-0.009393612491448908,-0.004625396886744872,51.67864628028344,37.04485738507464,1.0114220587518572,,,-0.010819216748302848,-0.010819216748302848,0.44337016574585636,0,2,-0.005911552183351211,-0.005911552183351211,0.5828729281767956,1,2,-0.022857872832516155,-0.022857872832516155,0.48342541436464087,0,2,-0.0386190339211103,-0.0386190339211103,0.5359116022099447,1,2,-0.1235449737772446,-0.1235449737772446,0.5193370165745856,1,2
2020-08-24,1.8947524086143608,1.912543493119866,1.8680655697696475,1.8769611120224,38230007,0.0,0.0,,,,,,,,,,,,,,,,88.72350366535808,81.28085240802221,,,,,,,,,,,,,,-7.9686877021090226,-11.27649633464192,-5.361127449336934,,,,,,,,,,,,,,,,,,0.0,0.01932353044759072,0.029268110601524455,,,,,0.023696774038271914,66192080.4,,,,-0.49180923721284997,,84648916.0,1.067932690897122,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.02843584708402125,0,0,0,0.023696909722528803,1,1,0,-0.009478636865293377,0,0,0,0.01895746426616407,1,0,0,0.08530817637065424,1,1,1,-0.0379145129275249,0.03791490823323773,,,DOHOL.IS,Other,0.010819216748302848,-0.010819216748302848,53.184969143933834,35.538534521424246,1.027252443151292,,,-0.019831387240967453,-0.019831387240967453,0.22099447513812154,0,1,0.006803590135830619,0.006803590135830619,0.6823204419889503,1,3,-0.031673639983412744,-0.031673639983412744,0.4447513812154696,0,2,-0.05242520627823111,-0.05242520627823111,0.430939226519337,0,2,-0.12826001217323463,-0.12826001217323463,0.5303867403314917,1,2
2020-08-25,1.8858569379956645,1.8858569379956645,1.8057970456761652,1.8235881328582764,54823059,0.0,0.0,,,,,,,,,,,,,,,,73.54061042014042,57.193355842081786,,,,,,,,,,,,,,-23.851829327087486,-22.75578146547349,-16.278941106831653,,,,,,,,,,,,,,,,,,-0.02843584708402125,-0.04205621405526738,0.004901875128179967,,,,,0.043902398176946945,67300670.6,,,,0.4340321465282493,,29825857.0,-4.573657586462355,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.03414646678388955,1,1,0,0.03902436537113663,1,1,0,0.03414646678388955,1,1,0,0.04390259081203918,1,1,0,0.12682941625375244,1,1,1,-0.009755938061996483,0.06829271656237923,,,DOHOL.IS,Other,-0.008604459843053794,-0.019831387240967453,50.57883358640882,22.961776833731605,0.7029852906149604,,,0.025903302451024846,0.025903302451024846,0.8646408839779005,1,4,0.009254040654928034,0.009254040654928034,0.7154696132596685,1,3,-0.004508884097111435,-0.004508884097111435,0.6243093922651933,1,3,-0.04720286748099706,-0.04720286748099706,0.494475138121547,0,2,-0.12082264277285426,-0.12082264277285426,0.5607734806629834,1,2
2020-08-26,1.823588409868163,1.9036485264355807,1.8057973199835191,1.8858572244644165,67797932,0.0,0.0,,,,,,,,,,,,,,,,78.22284142992287,69.49720356780635,,,,,,,,,,,,,,-10.500662235435215,-18.469349937544237,-2.531974533326192,,,,,,,,,,,,,,,,,,0.03414646678388955,0.004739635991941826,0.02415475293993352,,,,,0.051886858232256326,69998192.2,,,,0.23666816913664013,,97623789.0,1.1239049407330164,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.018867847003837035,1,0,0,-0.014151201314157369,0,0,0,0.0,0,0,0,0.018867847003837035,1,0,0,0.09433929823144127,1,1,1,-0.03301883821769058,0.03301877526563701,,,DOHOL.IS,Other,0.008243164332864704,0.025903302451024846,52.141693165183554,26.081148264739312,0.8390434814858737,,,0.0016389837871736389,0.0016389837871736389,0.6408839779005525,1,3,-0.0362048012761428,-0.0362048012761428,0.31215469613259667,0,1,-0.036376613255510226,-0.036376613255510226,0.35911602209944754,0,1,-0.07499951361380428,-0.07499951361380428,0.3370165745856354,0,1,-0.16367246085897486,-0.16367246085897486,0.44751381215469616,0,2
2020-08-27,1.9125437466148945,1.948125920342085,1.8947526597512985,1.921439290046692,67322431,0.0,0.0,,,,,,,,,,,,,,,,80.36142531434135,74.40219171666433,,,,,,,,,,,,,,-8.362078351016734,-17.031014432886565,15.489750976070752,,,,,,,,,,,,,,,,,,0.018867847003837035,0.023696909722528803,0.009345693144700684,,,,,0.02777775018303577,60680219.8,,,,-0.007013503007731847,,164946220.0,0.031709671358631564,,0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,-0.013888956962380461,0,0,0,-0.018518443838738574,0,0,0,0.0,0,0,0,0.0,0,0,0,0.08333318339931362,1,1,1,-0.0509258245552745,0.009259250061012247,,,DOHOL.IS,Other,0.017228863216663396,0.0016389837871736389,54.642624761136744,25.718800553204602,0.8768800092682009,,,-0.01756517240439614,-0.01756517240439614,0.2430939226519337,0,1,-0.030633443190161216,-0.030633443190161216,0.3342541436464088,0,1,-0.01891074598208988,-0.01891074598208988,0.5303867403314917,1,2,-0.08320849152897652,-0.08320849152897652,0.2845303867403315,0,1,-0.16761863753753814,-0.16761863753753814,0.4613259668508287,0,2
